Potential,Disk-O2,Ring-O2,Disk-N2,Ring-N2,Disk-Density,Ring-Density,Potential_RHE,ABS
-0.8830,-0.0012000,0.0000856,-0.00012200,0.00001310,-4.3555560112e+00,2.9292929173e-01,0.0843,2.1634347439e+00
-0.8820,-0.0011900,0.0000849,-0.00011700,0.00001300,-4.3353538513e+00,2.9050505161e-01,0.0853,2.1432325840e+00
-0.8810,-0.0011900,0.0000855,-0.00011100,0.00001290,-4.3595957756e+00,2.9333332181e-01,0.0863,2.1674745083e+00
-0.8800,-0.0011800,0.0000850,-0.00010500,0.00001280,-4.3434343338e+00,2.9171717167e-01,0.0873,2.1513130665e+00
-0.8790,-0.0011800,0.0000851,-0.00010000,0.00001270,-4.3636364937e+00,2.9252523184e-01,0.0883,2.1715152264e+00
-0.8780,-0.0011800,0.0000846,-0.00009530,0.00001260,-4.3826260567e+00,2.9090908170e-01,0.0893,2.1905047894e+00
-0.8770,-0.0011700,0.0000843,-0.00009050,0.00001250,-4.3616161346e+00,2.9010102153e-01,0.0903,2.1694948673e+00
-0.8760,-0.0011700,0.0000845,-0.00008590,0.00001250,-4.3802018166e+00,2.9090911150e-01,0.0913,2.1880805492e+00
-0.8750,-0.0011700,0.0000839,-0.00008190,0.00001240,-4.3963632584e+00,2.8888887167e-01,0.0923,2.2042419910e+00
-0.8740,-0.0011600,0.0000842,-0.00007790,0.00001230,-4.3721213341e+00,2.9050505161e-01,0.0933,2.1800000668e+00
-0.8730,-0.0011600,0.0000838,-0.00007420,0.00001220,-4.3870706558e+00,2.8929293156e-01,0.0943,2.1949493885e+00
-0.8720,-0.0011600,0.0000840,-0.00007060,0.00001210,-4.4016160965e+00,2.9050505161e-01,0.0953,2.2094948292e+00
-0.8710,-0.0011500,0.0000837,-0.00006730,0.00001210,-4.3745455742e+00,2.8929293156e-01,0.0963,2.1824243069e+00
-0.8700,-0.0011500,0.0000836,-0.00006380,0.00001200,-4.3886871338e+00,2.8929296136e-01,0.0973,2.1965658665e+00
-0.8690,-0.0011500,0.0000840,-0.00006070,0.00001190,-4.4012122154e+00,2.9131311178e-01,0.0983,2.2090909481e+00
-0.8680,-0.0011400,0.0000837,-0.00005770,0.00001190,-4.3729290962e+00,2.9010099173e-01,0.0993,2.1808078289e+00
-0.8670,-0.0011400,0.0000843,-0.00005490,0.00001180,-4.3842425346e+00,2.9292929173e-01,0.1003,2.1921212673e+00
-0.8660,-0.0011300,0.0000841,-0.00005220,0.00001180,-4.3547472954e+00,2.9212120175e-01,0.1013,2.1626260281e+00
-0.8650,-0.0011300,0.0000841,-0.00004960,0.00001170,-4.3652524948e+00,2.9252523184e-01,0.1023,2.1731312275e+00
-0.8640,-0.0011300,0.0000840,-0.00004690,0.00001160,-4.3761615753e+00,2.9252523184e-01,0.1033,2.1840403080e+00
-0.8630,-0.0011200,0.0000836,-0.00004450,0.00001160,-4.3454546928e+00,2.9090911150e-01,0.1043,2.1533334255e+00
-0.8620,-0.0011300,0.0000842,-0.00004220,0.00001150,-4.3951516151e+00,2.9373738170e-01,0.1053,2.2030303478e+00
-0.8610,-0.0011200,0.0000833,-0.00003990,0.00001150,-4.3640408516e+00,2.9010102153e-01,0.1063,2.1719195843e+00
-0.8600,-0.0011200,0.0000840,-0.00003780,0.00001140,-4.3725252151e+00,2.9333332181e-01,0.1073,2.1804039478e+00
-0.8590,-0.0011200,0.0000831,-0.00003560,0.00001140,-4.3814139366e+00,2.8969696164e-01,0.1083,2.1892926693e+00
-0.8580,-0.0011200,0.0000839,-0.00003350,0.00001130,-4.3898992538e+00,2.9333332181e-01,0.1093,2.1977779865e+00
-0.8570,-0.0011100,0.0000831,-0.00003150,0.00001130,-4.3575754166e+00,2.9010102153e-01,0.1103,2.1654541492e+00
-0.8560,-0.0011100,0.0000831,-0.00002960,0.00001120,-4.3652524948e+00,2.9050505161e-01,0.1113,2.1731312275e+00
-0.8550,-0.0011100,0.0000831,-0.00002780,0.00001120,-4.3725252151e+00,2.9050505161e-01,0.1123,2.1804039478e+00
-0.8540,-0.0011100,0.0000828,-0.00002610,0.00001110,-4.3793940544e+00,2.8969696164e-01,0.1133,2.1872727871e+00
-0.8530,-0.0011100,0.0000833,-0.00002440,0.00001110,-4.3862624168e+00,2.9171720147e-01,0.1143,2.1941411495e+00
-0.8520,-0.0011100,0.0000824,-0.00002280,0.00001100,-4.3927268982e+00,2.8848487139e-01,0.1153,2.2006056309e+00
-0.8510,-0.0011100,0.0000830,-0.00002100,0.00001100,-4.3999996185e+00,2.9090908170e-01,0.1163,2.2078783512e+00
-0.8500,-0.0011000,0.0000826,-0.00001960,0.00001100,-4.3652524948e+00,2.8929296136e-01,0.1173,2.1731312275e+00
-0.8490,-0.0011000,0.0000823,-0.00001800,0.00001090,-4.3717169762e+00,2.8848484159e-01,0.1183,2.1795957088e+00
-0.8480,-0.0011000,0.0000830,-0.00001670,0.00001090,-4.3769698143e+00,2.9131311178e-01,0.1193,2.1848485470e+00
-0.8470,-0.0011000,0.0000821,-0.00001520,0.00001080,-4.3830304146e+00,2.8808081150e-01,0.1203,2.1909091473e+00
-0.8460,-0.0011000,0.0000827,-0.00001390,0.00001080,-4.3882827759e+00,2.9050502181e-01,0.1213,2.1961615086e+00
-0.8450,-0.0011000,0.0000820,-0.00001260,0.00001080,-4.3935356140e+00,2.8767675161e-01,0.1223,2.2014143467e+00
-0.8440,-0.0011000,0.0000820,-0.00001130,0.00001070,-4.3987879753e+00,2.8808081150e-01,0.1233,2.2066667080e+00
-0.8430,-0.0011000,0.0000823,-0.00001010,0.00001070,-4.4036364555e+00,2.8929293156e-01,0.1243,2.2115151882e+00
-0.8420,-0.0010900,0.0000815,-0.00000880,0.00001060,-4.3684849739e+00,2.8646466136e-01,0.1253,2.1763637066e+00
-0.8410,-0.0010900,0.0000822,-0.00000773,0.00001060,-4.3728084564e+00,2.8929293156e-01,0.1263,2.1806871891e+00
-0.8400,-0.0010900,0.0000821,-0.00000654,0.00001060,-4.3776164055e+00,2.8888887167e-01,0.1273,2.1854951382e+00
-0.8390,-0.0010900,0.0000814,-0.00000535,0.00001050,-4.3824243546e+00,2.8646466136e-01,0.1283,2.1903030872e+00
-0.8380,-0.0010900,0.0000822,-0.00000421,0.00001050,-4.3870301247e+00,2.8969696164e-01,0.1293,2.1949088573e+00
-0.8370,-0.0010900,0.0000814,-0.00000309,0.00001050,-4.3915557861e+00,2.8646466136e-01,0.1303,2.1994345188e+00
-0.8360,-0.0010900,0.0000823,-0.00000207,0.00001040,-4.3956770897e+00,2.9050505161e-01,0.1313,2.2035558224e+00
-0.8350,-0.0010900,0.0000816,-0.00000100,0.00001040,-4.4000082016e+00,2.8767678142e-01,0.1323,2.2078869343e+00
-0.8340,-0.0010900,0.0000824,-0.00000005,0.00001040,-4.4038329124e+00,2.9090911150e-01,0.1333,2.2117116451e+00
-0.8330,-0.0010900,0.0000818,0.00000092,0.00001040,-4.4077415466e+00,2.8848484159e-01,0.1343,2.2156202793e+00
-0.8320,-0.0010900,0.0000821,0.00000189,0.00001030,-4.4116768837e+00,2.9010102153e-01,0.1353,2.2195556164e+00
-0.8310,-0.0010900,0.0000818,0.00000281,0.00001030,-4.4153943062e+00,2.8888887167e-01,0.1363,2.2232730389e+00
-0.8300,-0.0010900,0.0000818,0.00000363,0.00001030,-4.4187068939e+00,2.8888887167e-01,0.1373,2.2265856266e+00
-0.8290,-0.0010800,0.0000815,0.00000446,0.00001020,-4.3816561699e+00,2.8808084130e-01,0.1383,2.1895349026e+00
-0.8280,-0.0010800,0.0000817,0.00000529,0.00001020,-4.3850102425e+00,2.8888887167e-01,0.1393,2.1928889751e+00
-0.8270,-0.0010800,0.0000815,0.00000613,0.00001020,-4.3884038925e+00,2.8808084130e-01,0.1403,2.1962826252e+00
-0.8260,-0.0010800,0.0000812,0.00000699,0.00001010,-4.3918786049e+00,2.8727275133e-01,0.1413,2.1997573376e+00
-0.8250,-0.0010800,0.0000816,0.00000781,0.00001010,-4.3951916695e+00,2.8888890147e-01,0.1423,2.2030704021e+00
-0.8240,-0.0010800,0.0000810,0.00000852,0.00001010,-4.3980603218e+00,2.8646466136e-01,0.1433,2.2059390545e+00
-0.8230,-0.0010800,0.0000817,0.00000927,0.00001010,-4.4010910988e+00,2.8929293156e-01,0.1443,2.2089698315e+00
-0.8220,-0.0010800,0.0000807,0.00001010,0.00001000,-4.4044442177e+00,2.8565657139e-01,0.1453,2.2123229504e+00
-0.8210,-0.0010800,0.0000814,0.00001080,0.00000999,-4.4072723389e+00,2.8852525353e-01,0.1463,2.2151510715e+00
-0.8200,-0.0010800,0.0000810,0.00001140,0.00000998,-4.4096965790e+00,2.8694948554e-01,0.1473,2.2175753117e+00
-0.8190,-0.0010800,0.0000812,0.00001250,0.00000995,-4.4141411781e+00,2.8787878156e-01,0.1483,2.2220199108e+00
-0.8180,-0.0010800,0.0000808,0.00001300,0.00000992,-4.4161615372e+00,2.8638383746e-01,0.1493,2.2240402699e+00
-0.8170,-0.0010800,0.0000814,0.00001360,0.00000990,-4.4185857773e+00,2.8888887167e-01,0.1503,2.2264645100e+00
-0.8160,-0.0010800,0.0000807,0.00001410,0.00000989,-4.4206056595e+00,2.8610104322e-01,0.1513,2.2284843922e+00
-0.8150,-0.0010800,0.0000810,0.00001480,0.00000985,-4.4234342575e+00,2.8747472167e-01,0.1523,2.2313129902e+00
-0.8140,-0.0010700,0.0000803,0.00001540,0.00000983,-4.3854546547e+00,2.8472727537e-01,0.1533,2.1933333874e+00
-0.8130,-0.0010700,0.0000810,0.00001600,0.00000983,-4.3878788948e+00,2.8755554557e-01,0.1543,2.1957576275e+00
-0.8120,-0.0010700,0.0000810,0.00001660,0.00000978,-4.3903031349e+00,2.8775757551e-01,0.1553,2.1981818676e+00
-0.8110,-0.0010700,0.0000806,0.00001710,0.00000976,-4.3923234940e+00,2.8622224927e-01,0.1563,2.2002022266e+00
-0.8100,-0.0010700,0.0000808,0.00001770,0.00000975,-4.3947477341e+00,2.8707069159e-01,0.1573,2.2026264668e+00
-0.8090,-0.0010700,0.0000804,0.00001830,0.00000972,-4.3971719742e+00,2.8557574749e-01,0.1583,2.2050507069e+00
-0.8080,-0.0010700,0.0000810,0.00001880,0.00000969,-4.3991918564e+00,2.8812122345e-01,0.1593,2.2070705891e+00
-0.8070,-0.0010700,0.0000804,0.00001940,0.00000968,-4.4016160965e+00,2.8573739529e-01,0.1603,2.2094948292e+00
-0.8060,-0.0010700,0.0000806,0.00001990,0.00000966,-4.4036364555e+00,2.8662627935e-01,0.1613,2.2115151882e+00
-0.8050,-0.0010700,0.0000802,0.00002040,0.00000963,-4.4056568146e+00,2.8513130546e-01,0.1623,2.2135355473e+00
-0.8040,-0.0010700,0.0000805,0.00002100,0.00000961,-4.4080810547e+00,2.8642424941e-01,0.1633,2.2159597874e+00
-0.8030,-0.0010700,0.0000798,0.00002140,0.00000961,-4.4096970558e+00,2.8359594941e-01,0.1643,2.2175757885e+00
-0.8020,-0.0010700,0.0000802,0.00002190,0.00000957,-4.4117174149e+00,2.8537371755e-01,0.1653,2.2195961475e+00
-0.8010,-0.0010700,0.0000795,0.00002250,0.00000955,-4.4141416550e+00,2.8262627125e-01,0.1663,2.2220203876e+00
-0.8000,-0.0010700,0.0000803,0.00002300,0.00000954,-4.4161615372e+00,2.8589898348e-01,0.1673,2.2240402699e+00
-0.7990,-0.0010700,0.0000797,0.00002340,0.00000951,-4.4177775383e+00,2.8359594941e-01,0.1683,2.2256562710e+00
-0.7980,-0.0010700,0.0000804,0.00002390,0.00000948,-4.4197978973e+00,2.8654545546e-01,0.1693,2.2276766300e+00
-0.7970,-0.0010600,0.0000796,0.00002430,0.00000946,-4.3810100555e+00,2.8339394927e-01,0.1703,2.1888887882e+00
-0.7960,-0.0010700,0.0000803,0.00002470,0.00000945,-4.4230298996e+00,2.8626263142e-01,0.1713,2.2309086323e+00
-0.7950,-0.0010600,0.0000796,0.00002510,0.00000942,-4.3842425346e+00,2.8355556726e-01,0.1723,2.1921212673e+00
-0.7940,-0.0010600,0.0000798,0.00002560,0.00000940,-4.3862624168e+00,2.8444442153e-01,0.1733,2.1941411495e+00
-0.7930,-0.0010600,0.0000795,0.00002600,0.00000940,-4.3878788948e+00,2.8323233128e-01,0.1743,2.1957576275e+00
-0.7920,-0.0010600,0.0000799,0.00002640,0.00000938,-4.3894948959e+00,2.8492930532e-01,0.1753,2.1973736286e+00
-0.7910,-0.0010600,0.0000789,0.00002680,0.00000937,-4.3911113739e+00,2.8092926741e-01,0.1763,2.1989901066e+00
-0.7900,-0.0010600,0.0000793,0.00002730,0.00000937,-4.3931312561e+00,2.8254544735e-01,0.1773,2.2010099888e+00
-0.7890,-0.0010600,0.0000796,0.00002760,0.00000933,-4.3943433762e+00,2.8391921520e-01,0.1783,2.2022221088e+00
-0.7880,-0.0010600,0.0000793,0.00002800,0.00000931,-4.3959598541e+00,2.8278785944e-01,0.1793,2.2038385868e+00
-0.7870,-0.0010600,0.0000793,0.00002840,0.00000931,-4.3975758553e+00,2.8278785944e-01,0.1803,2.2054545879e+00
-0.7860,-0.0010600,0.0000787,0.00002870,0.00000929,-4.3987879753e+00,2.8044444323e-01,0.1813,2.2066667080e+00
-0.7850,-0.0010600,0.0000800,0.00002910,0.00000926,-4.4004039764e+00,2.8581815958e-01,0.1823,2.2082827091e+00
-0.7840,-0.0010600,0.0000791,0.00002950,0.00000925,-4.4020204544e+00,2.8222221136e-01,0.1833,2.2098991871e+00
-0.7830,-0.0010600,0.0000797,0.00002990,0.00000925,-4.4036364555e+00,2.8464648128e-01,0.1843,2.2115151882e+00
-0.7820,-0.0010600,0.0000785,0.00003020,0.00000922,-4.4048485756e+00,2.7991920710e-01,0.1853,2.2127273083e+00
-0.7810,-0.0010600,0.0000793,0.00003060,0.00000921,-4.4064650536e+00,2.8319191933e-01,0.1863,2.2143437862e+00
-0.7800,-0.0010600,0.0000785,0.00003100,0.00000920,-4.4080810547e+00,2.8000003099e-01,0.1873,2.2159597874e+00
-0.7790,-0.0010600,0.0000793,0.00003120,0.00000919,-4.4088892937e+00,2.8327271342e-01,0.1883,2.2167680264e+00
-0.7780,-0.0010600,0.0000785,0.00003160,0.00000916,-4.4105052948e+00,2.8016161919e-01,0.1893,2.2183840275e+00
-0.7770,-0.0010600,0.0000792,0.00003200,0.00000915,-4.4121212959e+00,2.8303030133e-01,0.1903,2.2200000286e+00
-0.7760,-0.0010600,0.0000787,0.00003220,0.00000915,-4.4129295349e+00,2.8101012111e-01,0.1913,2.2208082676e+00
-0.7750,-0.0010600,0.0000790,0.00003260,0.00000912,-4.4145455360e+00,2.8234344721e-01,0.1923,2.2224242687e+00
-0.7740,-0.0010600,0.0000786,0.00003300,0.00000910,-4.4161620140e+00,2.8080809116e-01,0.1933,2.2240407467e+00
-0.7730,-0.0010600,0.0000786,0.00003320,0.00000910,-4.4169697762e+00,2.8080809116e-01,0.1943,2.2248485088e+00
-0.7720,-0.0010500,0.0000786,0.00003350,0.00000908,-4.3777775764e+00,2.8088888526e-01,0.1953,2.1856563091e+00
-0.7710,-0.0010500,0.0000783,0.00003380,0.00000907,-4.3789896965e+00,2.7971717715e-01,0.1963,2.1868684292e+00
-0.7700,-0.0010500,0.0000783,0.00003410,0.00000906,-4.3802018166e+00,2.7975755930e-01,0.1973,2.1880805492e+00
-0.7690,-0.0010500,0.0000779,0.00003440,0.00000905,-4.3814139366e+00,2.7818182111e-01,0.1983,2.1892926693e+00
-0.7680,-0.0010500,0.0000786,0.00003470,0.00000902,-4.3826260567e+00,2.8113132715e-01,0.1993,2.1905047894e+00
-0.7670,-0.0010500,0.0000779,0.00003510,0.00000903,-4.3842425346e+00,2.7826261520e-01,0.2003,2.1921212673e+00
-0.7660,-0.0010500,0.0000782,0.00003520,0.00000902,-4.3846464157e+00,2.7951514721e-01,0.2013,2.1925251484e+00
-0.7650,-0.0010500,0.0000777,0.00003550,0.00000899,-4.3858585358e+00,2.7761617303e-01,0.2023,2.1937372684e+00
-0.7640,-0.0010500,0.0000782,0.00003590,0.00000898,-4.3874745369e+00,2.7967676520e-01,0.2033,2.1953532696e+00
-0.7630,-0.0010500,0.0000780,0.00003610,0.00000897,-4.3882827759e+00,2.7890908718e-01,0.2043,2.1961615086e+00
-0.7620,-0.0010500,0.0000772,0.00003640,0.00000894,-4.3894948959e+00,2.7579799294e-01,0.2053,2.1973736286e+00
-0.7610,-0.0010500,0.0000779,0.00003660,0.00000894,-4.3903031349e+00,2.7862626314e-01,0.2063,2.1981818676e+00
-0.7600,-0.0010500,0.0000774,0.00003680,0.00000894,-4.3911113739e+00,2.7660608292e-01,0.2073,2.1989901066e+00
-0.7590,-0.0010500,0.0000778,0.00003700,0.00000891,-4.3919191360e+00,2.7834343910e-01,0.2083,2.1997978687e+00
-0.7580,-0.0010500,0.0000775,0.00003720,0.00000889,-4.3927273750e+00,2.7721214294e-01,0.2093,2.2006061077e+00
-0.7570,-0.0010500,0.0000774,0.00003750,0.00000888,-4.3939394951e+00,2.7684849501e-01,0.2103,2.2018182278e+00
-0.7560,-0.0010500,0.0000779,0.00003770,0.00000889,-4.3947477341e+00,2.7882829309e-01,0.2113,2.2026264668e+00
-0.7550,-0.0010500,0.0000776,0.00003800,0.00000886,-4.3959593773e+00,2.7773737907e-01,0.2123,2.2038381100e+00
-0.7540,-0.0010500,0.0000780,0.00003820,0.00000885,-4.3967671394e+00,2.7939391136e-01,0.2133,2.2046458721e+00
-0.7530,-0.0010500,0.0000776,0.00003840,0.00000884,-4.3975753784e+00,2.7781820297e-01,0.2143,2.2054541111e+00
-0.7520,-0.0010500,0.0000776,0.00003880,0.00000884,-4.3991913795e+00,2.7781820297e-01,0.2153,2.2070701122e+00
-0.7510,-0.0010500,0.0000774,0.00003900,0.00000882,-4.3999996185e+00,2.7709090710e-01,0.2163,2.2078783512e+00
-0.7500,-0.0010500,0.0000779,0.00003920,0.00000880,-4.4008078575e+00,2.7919191122e-01,0.2173,2.2086865902e+00
-0.7490,-0.0010500,0.0000772,0.00003950,0.00000879,-4.4020199776e+00,2.7640405297e-01,0.2183,2.2098987103e+00
-0.7480,-0.0010500,0.0000775,0.00003970,0.00000879,-4.4028277397e+00,2.7761617303e-01,0.2193,2.2107064724e+00
-0.7470,-0.0010500,0.0000772,0.00003980,0.00000878,-4.4032320976e+00,2.7644443512e-01,0.2203,2.2111108303e+00
-0.7460,-0.0010400,0.0000776,0.00004000,0.00000876,-4.3636360168e+00,2.7814143896e-01,0.2213,2.1715147495e+00
-0.7450,-0.0010500,0.0000771,0.00004030,0.00000876,-4.4052519798e+00,2.7612119913e-01,0.2223,2.2131307125e+00
-0.7440,-0.0010500,0.0000775,0.00004040,0.00000876,-4.4056563377e+00,2.7773737907e-01,0.2233,2.2135350704e+00
-0.7430,-0.0010400,0.0000768,0.00004070,0.00000873,-4.3664646149e+00,2.7503031492e-01,0.2243,2.1743433475e+00
-0.7420,-0.0010400,0.0000771,0.00004090,0.00000872,-4.3672723770e+00,2.7628281713e-01,0.2253,2.1751511097e+00
-0.7410,-0.0010400,0.0000767,0.00004110,0.00000872,-4.3680806160e+00,2.7466666698e-01,0.2263,2.1759593487e+00
-0.7400,-0.0010400,0.0000770,0.00004130,0.00000871,-4.3688888550e+00,2.7591919899e-01,0.2273,2.1767675877e+00
-0.7390,-0.0010400,0.0000767,0.00004150,0.00000869,-4.3696970940e+00,2.7478790283e-01,0.2283,2.1775758266e+00
-0.7380,-0.0010500,0.0000776,0.00004170,0.00000869,-4.4109086990e+00,2.7842423320e-01,0.2293,2.2187874317e+00
-0.7370,-0.0010400,0.0000765,0.00004190,0.00000869,-4.3713130951e+00,2.7397981286e-01,0.2303,2.1791918278e+00
-0.7360,-0.0010400,0.0000772,0.00004210,0.00000866,-4.3721213341e+00,2.7692928910e-01,0.2313,2.1800000668e+00
-0.7350,-0.0010400,0.0000766,0.00004230,0.00000866,-4.3729290962e+00,2.7450507879e-01,0.2323,2.1808078289e+00
-0.7340,-0.0010400,0.0000772,0.00004240,0.00000866,-4.3733334541e+00,2.7692928910e-01,0.2333,2.1812121868e+00
-0.7330,-0.0010400,0.0000769,0.00004260,0.00000864,-4.3741412163e+00,2.7579802275e-01,0.2343,2.1820199490e+00
-0.7320,-0.0010400,0.0000766,0.00004280,0.00000863,-4.3749494553e+00,2.7462628484e-01,0.2353,2.1828281879e+00
-0.7310,-0.0010400,0.0000767,0.00004290,0.00000862,-4.3753533363e+00,2.7507069707e-01,0.2363,2.1832320690e+00
-0.7300,-0.0010400,0.0000766,0.00004320,0.00000862,-4.3765654564e+00,2.7466666698e-01,0.2373,2.1844441891e+00
-0.7290,-0.0010400,0.0000765,0.00004340,0.00000859,-4.3773736954e+00,2.7438384295e-01,0.2383,2.1852524281e+00
-0.7280,-0.0010400,0.0000761,0.00004350,0.00000859,-4.3777775764e+00,2.7276766300e-01,0.2393,2.1856563091e+00
-0.7270,-0.0010400,0.0000765,0.00004370,0.00000859,-4.3785858154e+00,2.7438384295e-01,0.2403,2.1864645481e+00
-0.7260,-0.0010400,0.0000759,0.00004380,0.00000857,-4.3789896965e+00,2.7204042673e-01,0.2413,2.1868684292e+00
-0.7250,-0.0010400,0.0000758,0.00004410,0.00000856,-4.3802018166e+00,2.7167677879e-01,0.2423,2.1880805492e+00
-0.7240,-0.0010400,0.0000760,0.00004430,0.00000856,-4.3810100555e+00,2.7248480916e-01,0.2433,2.1888887882e+00
-0.7230,-0.0010400,0.0000757,0.00004450,0.00000856,-4.3818182945e+00,2.7127274871e-01,0.2443,2.1896970272e+00
-0.7220,-0.0010400,0.0000761,0.00004460,0.00000854,-4.3822221756e+00,2.7296966314e-01,0.2453,2.1901009083e+00
-0.7210,-0.0010400,0.0000753,0.00004480,0.00000854,-4.3830304146e+00,2.6973736286e-01,0.2463,2.1909091473e+00
-0.7200,-0.0010400,0.0000762,0.00004500,0.00000854,-4.3838381767e+00,2.7337372303e-01,0.2473,2.1917169094e+00
-0.7190,-0.0010400,0.0000755,0.00004510,0.00000851,-4.3842425346e+00,2.7066668868e-01,0.2483,2.1921212673e+00
-0.7180,-0.0010400,0.0000762,0.00004530,0.00000852,-4.3850502968e+00,2.7345454693e-01,0.2493,2.1929290295e+00
-0.7170,-0.0010400,0.0000753,0.00004550,0.00000852,-4.3858585358e+00,2.6981818676e-01,0.2503,2.1937372684e+00
-0.7160,-0.0010400,0.0000761,0.00004570,0.00000849,-4.3866667747e+00,2.7317169309e-01,0.2513,2.1945455074e+00
-0.7150,-0.0010400,0.0000753,0.00004580,0.00000849,-4.3870706558e+00,2.6993939281e-01,0.2523,2.1949493885e+00
-0.7140,-0.0010400,0.0000761,0.00004590,0.00000849,-4.3874745369e+00,2.7317169309e-01,0.2533,2.1953532696e+00
-0.7130,-0.0010400,0.0000749,0.00004610,0.00000846,-4.3882827759e+00,2.6844444871e-01,0.2543,2.1961615086e+00
-0.7120,-0.0010400,0.0000755,0.00004620,0.00000846,-4.3886871338e+00,2.7086871862e-01,0.2553,2.1965658665e+00
-0.7110,-0.0010300,0.0000748,0.00004620,0.00000846,-4.3482828140e+00,2.6804038882e-01,0.2563,2.1561615467e+00
-0.7100,-0.0010300,0.0000754,0.00004660,0.00000844,-4.3498992920e+00,2.7054545283e-01,0.2573,2.1577780247e+00
-0.7090,-0.0010300,0.0000749,0.00004660,0.00000843,-4.3498992920e+00,2.6856568456e-01,0.2583,2.1577780247e+00
-0.7080,-0.0010300,0.0000751,0.00004670,0.00000844,-4.3503031731e+00,2.6933330297e-01,0.2593,2.1581819057e+00
-0.7070,-0.0010300,0.0000750,0.00004690,0.00000841,-4.3511114120e+00,2.6905050874e-01,0.2603,2.1589901447e+00
-0.7060,-0.0010300,0.0000753,0.00004700,0.00000840,-4.3515152931e+00,2.7030304074e-01,0.2613,2.1593940258e+00
-0.7050,-0.0010300,0.0000747,0.00004720,0.00000840,-4.3523235321e+00,2.6787880063e-01,0.2623,2.1602022648e+00
-0.7040,-0.0010300,0.0000753,0.00004730,0.00000838,-4.3527274132e+00,2.7038383484e-01,0.2633,2.1606061459e+00
-0.7030,-0.0010300,0.0000746,0.00004750,0.00000837,-4.3535356522e+00,2.6759597659e-01,0.2643,2.1614143848e+00
-0.7020,-0.0010300,0.0000753,0.00004760,0.00000837,-4.3539395332e+00,2.7042424679e-01,0.2653,2.1618182659e+00
-0.7010,-0.0010300,0.0000745,0.00004770,0.00000837,-4.3543438911e+00,2.6719191670e-01,0.2663,2.1622226238e+00
-0.7000,-0.0010300,0.0000751,0.00004790,0.00000835,-4.3551516533e+00,2.6969698071e-01,0.2673,2.1630303860e+00
-0.6990,-0.0010300,0.0000744,0.00004790,0.00000834,-4.3551516533e+00,2.6690909266e-01,0.2683,2.1630303860e+00
-0.6980,-0.0010300,0.0000749,0.00004820,0.00000835,-4.3563637733e+00,2.6888892055e-01,0.2693,2.1642425060e+00
-0.6970,-0.0010300,0.0000742,0.00004830,0.00000833,-4.3567681313e+00,2.6614141464e-01,0.2703,2.1646468639e+00
-0.6960,-0.0010300,0.0000749,0.00004840,0.00000831,-4.3571720123e+00,2.6905050874e-01,0.2713,2.1650507450e+00
-0.6950,-0.0010300,0.0000742,0.00004850,0.00000832,-4.3575758934e+00,2.6618179679e-01,0.2723,2.1654546261e+00
